"Jefferson ","148,423 ","186,181 ","2,895 ","739 ","1,288 ","29 ","20 ","0 ","4 ","0 ","0 ","0 ","0 ","0 ","0 ",0

"Commonwealth of Kentucky ",,,,,"Alison Lundergan Grimes, Secretary of State ",,,,,,,2012 General Election Results,,,,
,Mitt,Barack,GaryRandall A.,,Jill,Virgil,Ross C.,Richard,Tom,Jerry,Stephen,Louis,Dennis,Barbara,Erin Kent,Keith
,ROMNE,OBAMAJOHNSO,,TERRY,STEIN,GOODE,"""Rocky""DUNCAN",,HOEFLI,WHITE,DURHA,Todd,KNILL,Ann,MAGEE,JUDD
,,,,,,,ANDERS,,,,,HOUSE,,PROKO,,
,Y,,N,,,,,,NG,,M,,,,,
,,Joe,,Missy,Cheri,James,,Ricky,,Phyllis,,,David,,Willia,Dorne
,,,,,,,ON,,,,,,,PICH,,
,,BIDEN,,Reilly,HONK,CLYM,,JOHN,,SCHE,,Suzan,GILDE,,m,SMITH
,Paul,,James,,,,,,Jonath,,Christi,,,,,
,,,,SMITH,ALA,ER,,SON,,RRER,,ne D.,R,,Thoma,
,RYAN,,P.,,,,Luis J.,,an,,na,,,Allen,,
,,,,,,,,,,,,HOUS,,,s,
,,,GRAY,,,,RODRI,,ELLIS,,LOPEZ,,,R.,,
,,,,,,,,,,,,E,,,HARN,
,,,,,,,GUEZ,,,,,,,FARN,,
,,,,,,,,,,,,,,,EY,
,,,,,,,,,,,,,,HAM,,
"Jessamine ","14,233 ","6,001 ","260 ","64 ","63 ","10 ","0 ","0 ","2 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Johnson ","7,095 ","1,723 ","124 ","53 ","40 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Kenton ","41,389 ","24,920 ","921 ","215 ","240 ","12 ","6 ","0 ","1 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Knott ","4,130 ","1,420 ","79 ","52 ","12 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Knox ","8,467 ","2,484 ","73 ","42 ","34 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Larue ","3,911 ","1,733 ","67 ","37 ","16 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Laurel ","18,151 ","3,905 ","207 ","91 ","54 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Lawrence ","3,995 ","1,520 ","41 ","25 ","11 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Lee ","1,977 ","595 ","20 ","17 ","14 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Leslie ","4,439 ","433 ","34 ","30 ","14 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Letcher ","6,811 ","1,702 ","137 ","77 ","31 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Lewis ","3,326 ","1,342 ","44 ","35 ","22 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Lincoln ","6,416 ","2,582 ","89 ","33 ","32 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Livingston ","3,089 ","1,346 ","37 ","24 ","15 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Logan ","6,899 ","3,469 ","73 ","49 ","19 ","1 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Lyon ","2,412 ","1,373 ","27 ","16 ","10 ","1 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Madison ","21,128 ","11,512 ","370 ","131 ","176 ","5 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Magoffin ","3,391 ","1,433 ","26 ","47 ","9 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Marion ","3,800 ","3,418 ","37 ","34 ","27 ","2 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Marshall ","10,402 ","5,022 ","148 ","92 ","50 ","5 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Martin ","3,180 ","574 ","34 ","24 ","12 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Mason ","4,197 ","2,592 ","38 ","34 ","18 ","1 ","1 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"McCracken ","19,979 ","10,062 ","281 ","122 ","96 ","9 ","2 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"McCreary ","4,564 ","1,069 ","30 ","24 ","17 ","3 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"McLean ","2,705 ","1,432 ","36 ","18 ","9 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Meade ","6,606 ","4,122 ","78 ","61 ","48 ","1 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Menifee ","1,484 ","1,048 ","22 ","32 ","12 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Mercer ","6,820 ","2,966 ","86 ","35 ","29 ","2 ","0 ","0 ","1 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Metcalfe ","2,676 ","1,425 ","27 ","33 ","23 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Monroe ","3,762 ","936 ","23 ","16 ","9 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0

"Commonwealth of Kentucky ",,,,,"Alison Lundergan Grimes, Secretary of State ",,,,,,,2012 General Election Results,,,,
,Mitt,Barack,GaryRandall A.,,Jill,Virgil,Ross C.,Richard,Tom,Jerry,Stephen,Louis,Dennis,Barbara,Erin Kent,Keith
,ROMNE,OBAMAJOHNSO,,TERRY,STEIN,GOODE,"""Rocky""DUNCAN",,HOEFLI,WHITE,DURHA,Todd,KNILL,Ann,MAGEE,JUDD
,,,,,,,ANDERS,,,,,HOUSE,,PROKO,,
,Y,,N,,,,,,NG,,M,,,,,
,,Joe,,Missy,Cheri,James,,Ricky,,Phyllis,,,David,,Willia,Dorne
,,,,,,,ON,,,,,,,PICH,,
,,BIDEN,,Reilly,HONK,CLYM,,JOHN,,SCHE,,Suzan,GILDE,,m,SMITH
,Paul,,James,,,,,,Jonath,,Christi,,,,,
,,,,SMITH,ALA,ER,,SON,,RRER,,ne D.,R,,Thoma,
,RYAN,,P.,,,,Luis J.,,an,,na,,,Allen,,
,,,,,,,,,,,,HOUS,,,s,
,,,GRAY,,,,RODRI,,ELLIS,,LOPEZ,,,R.,,
,,,,,,,,,,,,E,,,HARN,
,,,,,,,GUEZ,,,,,,,FARN,,
,,,,,,,,,,,,,,,EY,
,,,,,,,,,,,,,,HAM,,
"Montgomery ","6,398 ","3,701 ","84 ","41 ","24 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Morgan ","3,021 ","1,369 ","28 ","46 ","8 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Muhlenberg ","7,762 ","4,771 ","86 ","73 ","45 ","1 ","0 ","0 ","1 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Nelson ","10,673 ","7,611 ","124 ","86 ","38 ","0 ","1 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Nicholas ","1,583 ","948 ","27 ","16 ","6 ","1 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Ohio ","6,470 ","2,987 ","107 ","56 ","26 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Oldham ","20,179 ","9,240 ","299 ","57 ","98 ","11 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Owen ","2,971 ","1,501 ","47 ","30 ","6 ","0 ","0 ","0 ","2 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Owsley ","1,279 ","283 ","8 ","6 ","4 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Pendleton ","3,556 ","1,859 ","58 ","37 ","24 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Perry ","8,040 ","2,047 ","80 ","44 ","29 ","1 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Pike ","17,590 ","5,646 ","221 ","131 ","46 ","0 ","2 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Powell ","2,766 ","1,620 ","43 ","36 ","16 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Pulaski ","20,714 ","4,976 ","168 ","94 ","51 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Robertson ","579 ","340 ","5 ","5 ","6 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Rockcastle ","5,028 ","1,097 ","52 ","23 ","16 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Rowan ","4,035 ","3,438 ","89 ","40 ","39 ","0 ","0 ","24 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Russell ","6,346 ","1,445 ","57 ","35 ","24 ","2 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Scott ","12,679 ","7,532 ","205 ","60 ","89 ","6 ","0 ","0 ","0 ","2 ","0 ","0 ","0 ","0 ","0 ",0
"Shelby ","11,790 ","6,634 ","136 ","59 ","40 ","4 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Simpson ","4,355 ","2,650 ","55 ","20 ","9 ","3 ","1 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Spencer ","5,726 ","2,549 ","79 ","43 ","34 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Taylor ","7,551 ","3,285 ","52 ","28 ","31 ","3 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Todd ","3,247 ","1,403 ","28 ","20 ","20 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Trigg ","4,520 ","2,115 ","54 ","34 ","17 ","0 ","2 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Trimble ","2,133 ","1,355 ","25 ","11 ","16 ","2 ","0 ","0 ","0 ","0 ","1 ","0 ","0 ","0 ","0 ",0
"Union ","3,955 ","1,942 ","34 ","29 ","19 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Warren ","26,384 ","16,805 ","484 ","86 ","130 ","11 ","3 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Washington ","3,495 ","1,669 ","23 ","17 ","14 ","1 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Wayne ","5,289 ","1,855 ","30 ","21 ","15 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0

"Commonwealth of Kentucky ",,,,,"Alison Lundergan Grimes, Secretary of State ",,,,,,,2012 General Election Results,,,,
,Mitt,Barack,GaryRandall A.,,Jill,Virgil,Ross C.,Richard,Tom,Jerry,Stephen,Louis,Dennis,Barbara,Erin Kent,Keith
,ROMNE,OBAMAJOHNSO,,TERRY,STEIN,GOODE,"""Rocky""DUNCAN",,HOEFLI,WHITE,DURHA,Todd,KNILL,Ann,MAGEE,JUDD
,,,,,,,ANDERS,,,,,HOUSE,,PROKO,,
,Y,,N,,,,,,NG,,M,,,,,
,,Joe,,Missy,Cheri,James,,Ricky,,Phyllis,,,David,,Willia,Dorne
,,,,,,,ON,,,,,,,PICH,,
,,BIDEN,,Reilly,HONK,CLYM,,JOHN,,SCHE,,Suzan,GILDE,,m,SMITH
,Paul,,James,,,,,,Jonath,,Christi,,,,,
,,,,SMITH,ALA,ER,,SON,,RRER,,ne D.,R,,Thoma,
,RYAN,,P.,,,,Luis J.,,an,,na,,,Allen,,
,,,,,,,,,,,,HOUS,,,s,
,,,GRAY,,,,RODRI,,ELLIS,,LOPEZ,,,R.,,
,,,,,,,,,,,,E,,,HARN,
,,,,,,,GUEZ,,,,,,,FARN,,
,,,,,,,,,,,,,,,EY,
,,,,,,,,,,,,,,HAM,,
"Webster ","3,607 ","1,765 ","48 ","24 ","26 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Whitley ","10,232 ","2,683 ","83 ","45 ","25 ","3 ","0 ","0 ","1 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Wolfe ","1,542 ","976 ","24 ","13 ","4 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Woodford ","7,219 ","4,883 ","153 ","35 ","42 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ",0
"Total Votes 1,087,190 ",,"679,370 ","17,063 ","6,872 ","6,337 ","245 ","60 ","37 ","30 ","4 ","2 ","1 ","1 ","0 ","0 ",0

Commonwealth of Kentucky,,,,,,,,,,,,,,,,
"Alison Lundergan Grimes, Secretary of State",,,,,,,,,,,,,,,,
"November 6, 2012",,,,,,,,,,,,,,,,
Official 2012 General Election Results,,,,,,,,,,,,,,,,
For the office of,,,,,,,,,,,,,,,,
United States Representative in Congress,,,,,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",2012 General Election Results,,,,,,,,,,,,,,
,United States Representative in Congress,,,,,,,,,,,,,,,
,1st Congressional District,,,,,,,,,,,,,,,
,EdwardCharles Kendall,,,,,,,,,,,,,,,
,WHITFIELDHATCHETT,,,,,,,,,,,,,,,
,"Adair 5,703 1,453",,,,,,,,,,,,,,,
,"Allen 5,406 1,501",,,,,,,,,,,,,,,
,"Ballard 2,662 1,160",,,,,,,,,,,,,,,
,"Caldwell 4,096 1,634",,,,,,,,,,,,,,,
,"Calloway 10,072 4,669",,,,,,,,,,,,,,,
,"Carlisle 1,871 691",,,,,,,,,,,,,,,
,"Casey 4,812 931",,,,,,,,,,,,,,,
,"Christian 14,821 6,764",,,,,,,,,,,,,,,
,"Clinton 3,397 593",,,,,,,,,,,,,,,
,"Crittenden 2,878 902",,,,,,,,,,,,,,,
,"Cumberland 2,190 490",,,,,,,,,,,,,,,
,"Fulton 1,492 932",,,,,,,,,,,,,,,
,"Graves 10,644 4,386",,,,,,,,,,,,,,,
,"Henderson 11,095 7,121",,,,,,,,,,,,,,,
,"Hickman 1,436 657",,,,,,,,,,,,,,,
,"Hopkins 14,384 4,943",,,,,,,,,,,,,,,
,"Livingston 3,044 1,408",,,,,,,,,,,,,,,
,"Logan 6,928 3,246",,,,,,,,,,,,,,,
,"Lyon 2,548 1,218",,,,,,,,,,,,,,,
,"Marion 2,899 3,682",,,,,,,,,,,,,,,
,"Marshall 10,279 5,141",,,,,,,,,,,,,,,
,"McCracken 20,645 9,255",,,,,,,,,,,,,,,
,"McLean 2,747 1,354",,,,,,,,,,,,,,,
,"Metcalfe 2,513 1,351",,,,,,,,,,,,,,,
,"Monroe 3,780 703",,,,,,,,,,,,,,,
,"Muhlenberg 7,651 4,624",,,,,,,,,,,,,,,
,"Ohio 6,558 2,772",,,,,,,,,,,,,,,
,"Russell 6,117 1,362",,,,,,,,,,,,,,,
,"Simpson 4,497 2,309",,,,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",2012 General Election Results,,,,,,,,,,,,,,
,EdwardCharles Kendall,,,,,,,,,,,,,,,
,WHITFIELDHATCHETT,,,,,,,,,,,,,,,
,"Taylor 6,764 3,355",,,,,,,,,,,,,,,
,"Todd 3,323 1,258",,,,,,,,,,,,,,,
,"Trigg 4,870 1,765",,,,,,,,,,,,,,,
,"Union 4,087 1,779",,,,,,,,,,,,,,,
,Washington 121 80,,,,,,,,,,,,,,,
,"Webster 3,626 1,710",,,,,,,,,,,,,,,
,"Total Votes 199,956 87,199",,,,,,,,,,,,,,,

"Commonwealth of Kentucky ","Alison Lundergan Grimes, Secretary of State ",,,2012 General Election Results,,,,,,,,,,,,
,,US Representative,,,,,,,,,,,,,,
,,2nd Congressional District,,,,,,,,,,,,,,
,S. Brett,David Lynn,Andrew R.,Craig R.,,,,,,,,,,,,
,GUTHRIE,WILLIAMS,BEACHAM,ASTOR,,,,,,,,,,,,
